Ticker,Company Name,Sector,Industry,P/E Ratio,P/B Ratio,Debt-to-Equity Ratio,ROE,ROA
THYROCARE.NS,Thyrocare Technologies Limited,Healthcare,Diagnostics & Research,60.19657,10.393492,3.796,0.16853,0.11205
TI.NS,Tilaknagar Industries Ltd.,Consumer Defensive,Beverages - Wineries & Distilleries,46.145718,10.732118,12.66,0.264,0.11314
TIIL.NS,Technocraft Industries (India) Limited,Industrials,Tools & Accessories,25.030098,3.93287,39.391,,
TIINDIA.NS,Tube Investments of India Limited,Industrials,Conglomerates,84.07244,13.128697,40.844,0.17683001,0.06909
TIJARIA.NS,Tijaria Polypipes Limited,Industrials,Building Products & Equipment,,,,,-0.03
TIL.NS,TIL Limited,Industrials,Farm & Heavy Construction Machinery,1.3691877,14.978476,543.938,,
TIMESGTY.NS,Times Guaranty Limited,Financial Services,Asset Management,96.474174,4.067659,,,
TIMETECHNO.NS,Time Technoplast Limited,Consumer Cyclical,Packaging & Containers,29.736347,4.011483,28.712,0.14208001,0.09004
TIMKEN.NS,Timken India Limited,Industrials,Tools & Accessories,60.725544,9.306062,0.7,0.16496,0.104169995
TIPSFILMS.NS,Tips Films Limited,Communication Services,Entertainment,,3.078529,118.047,,
TIPSMUSIC.NS,Tips Music Limited,Communication Services,Entertainment,68.35726,51.91802,2.068,0.79581,0.42915002
TIRUMALCHM.NS,Thirumalai Chemicals Limited,Basic Materials,Specialty Chemicals,,2.844739,114.402,-0.02762,-0.00014
TIRUPATIFL.NS,Tirupati Forge Limited,Industrials,Metal Fabrication,100.31343,13.961362,26.318,,
TITAGARH.NS,Titagarh Rail Systems Limited,Industrials,Railroads,54.827732,7.1932483,21.138,0.16271,0.08652
TITAN.NS,Titan Company Limited,Consumer Cyclical,Luxury Goods,92.86358,30.935642,222.35,0.29215,0.0801
TMB.NS,Tamilnad Mercantile Bank Limited,Financial Services,Banks - Regional,6.476619,0.86612606,,0.14263,0.01842
TNPETRO.NS,Tamilnadu Petroproducts Limited,Basic Materials,Specialty Chemicals,19.85258,0.845843,2.094,,
TNPL.NS,Tamil Nadu Newsprint and Papers Limited,Basic Materials,Paper & Paper Products,19.047888,0.671862,86.202,,
TOKYOPLAST.NS,Tokyo Plast International Limited,Consumer Cyclical,Packaging & Containers,134.52127,1.9465525,32.552,,
TOLINS.NS,,Consumer Cyclical,Auto Parts,26.142504,6.433974,78.354,,
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,64.20781,15.443435,41.658,0.25366,0.117130004
TORNTPOWER.NS,Torrent Power Limited,Utilities,Utilities - Independent Power Producers,33.191055,5.598601,83.305,0.17628999,0.072340004
TOTAL.NS,Total Transport Systems Limited,Industrials,Integrated Freight & Logistics,413.1579,1.6643697,44.346,,
TOUCHWOOD.NS,Touchwood Entertainment Limited,Communication Services,Advertising Agencies,53.97436,4.6278267,4.787,,
TPHQ.NS,Teamo Productions HQ Limited,Industrials,Engineering & Construction,30.875002,1.8029197,,0.06007,0.03024
TPLPLASTEH.NS,TPL Plastech Limited,Consumer Cyclical,Packaging & Containers,36.94982,6.16899,23.447,,
TRACXN.NS,Tracxn Technologies Limited,Technology,Software - Application,3650.0,10.66316,,,
TRANSWORLD.NS,Transworld Shipping Lines Limited,Industrials,Marine Shipping,149.15468,1.1877788,52.867,,
TREEHOUSE.NS,Tree House Education & Accessories Limited,Consumer Defensive,Education & Training Services,,0.3879702,0.043,-0.014989999,0.00066
TREJHARA.NS,Trejhara Solutions Limited,Technology,Software - Application,24.00889,1.7564853,0.969,0.07195,0.00377
TREL.NS,Transindia Real Estate Limited,Real Estate,Real Estate Services,5.471567,0.8014057,3.329,0.157,0.0116
TRENT.NS,Trent Limited,Consumer Cyclical,Apparel Retail,135.55815,52.18515,39.033,0.46897,0.11605
TRF.NS,TRF Limited,Industrials,Specialty Industrial Machinery,17.663433,6.5844913,155.676,0.43910998,0.04953
TRIDENT.NS,Trident Limited,Consumer Cyclical,Textile Manufacturing,54.129036,3.8319252,37.626,0.07716,0.04822
TRIGYN.NS,Trigyn Technologies Limited,Technology,Information Technology Services,66.47826,0.4698997,0.67,,
TRITURBINE.NS,Triveni Turbine Limited,Industrials,Specialty Industrial Machinery,74.802826,21.649303,0.952,0.31899,0.1284
TRIVENI.NS,Triveni Engineering & Industries Limited,Consumer Defensive,Confectioners,32.33051,2.9912965,19.497,0.11178,0.066149995
TRU.NS,TruCap Finance Limited,Financial Services,Credit Services,21.494505,0.97927296,330.769,0.04798,0.0128
TTKHLTCARE.NS,TTK Healthcare Limited,Healthcare,Drug Manufacturers - General,25.373806,1.953409,2.999,0.0795,0.011410001
TTKPRESTIG.NS,TTK Prestige Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",51.920616,6.0152493,9.432,0.1108,0.05066
TTL.NS,T.T. Limited,Consumer Cyclical,Textile Manufacturing,30.694817,4.282692,110.383,0.15317,0.01651
TTML.NS,Tata Teleservices (Maharashtra) Limited,Communication Services,Telecom Services,,,,,0.19584
TVSELECT.NS,TVS Electronics Limited,Technology,Computer Hardware,,7.3900323,40.935,,
TVSHLTD.NS,TVS Holdings Limited,Consumer Cyclical,Auto Parts,25.069609,6.5974507,339.808,0.2759,-0.00484
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,60.15869,14.620664,312.048,0.2561,0.076230004
TVSSCS.NS,TVS Supply Chain Solutions Limited,Industrials,Integrated Freight & Logistics,219.8718,4.105326,118.799,0.01806,0.01564
TVSSRICHAK.NS,TVS Srichakra Limited,Consumer Cyclical,Auto Parts,42.028,2.449178,75.8,,
TVTODAY.NS,T.V. Today Network Limited,Communication Services,Broadcasting,11.913691,1.35965,3.622,0.11777,0.05885
TVVISION.NS,TV Vision Limited,Communication Services,Broadcasting,,,,,-0.20733999
UBL.NS,United Breweries Limited,Consumer Defensive,Beverages - Brewers,112.19697,12.507506,2.991,0.11479,0.0537
UCAL.NS,UCAL Limited,Consumer Cyclical,Auto Parts,,1.4018469,72.178,,
UCOBANK.NS,UCO Bank,Financial Services,Banks - Regional,23.679348,1.8506563,,0.0806,0.00675
UDAICEMENT.NS,Udaipur Cement Works Limited,Basic Materials,Building Materials,83.17143,2.128235,210.64,0.020739999,0.02527
UDS.NS,Updater Services Limited,Industrials,Specialty Business Services,24.208702,2.8762455,17.572,0.115959994,0.04086
UEL.NS,Ujaas Energy Limited,Technology,Solar,226.07843,85.12995,20.762,,
UFLEX.NS,Uflex Limited,Consumer Cyclical,Packaging & Containers,,0.52522266,96.148,,
UFO.NS,UFO Moviez India Limited,Communication Services,Entertainment,74.76923,1.4474664,28.441,0.01984,0.0135699995
UGARSUGAR.NS,The Ugar Sugar Works Limited,Consumer Defensive,Confectioners,,3.2327874,240.715,,
UGROCAP.NS,UGRO Capital Limited,Financial Services,Credit Services,16.507559,1.0749598,272.947,0.07876,0.02042
UJJIVANSFB.NS,Ujjivan Small Finance Bank Limited,Financial Services,Banks - Regional,5.624791,1.0995057,,0.2185,0.028280001
ULTRACEMCO.NS,UltraTech Cement Limited,Basic Materials,Building Materials,50.47116,5.388818,27.025,0.11017,0.05631
UMAEXPORTS.NS,Uma Exports Limited,Consumer Defensive,Farm Products,22.320593,1.871573,63.922,,
UMANGDAIRY.NS,Umang Dairies Limited,Consumer Defensive,Packaged Foods,40.88561,5.5129867,91.172,0.14528,0.05487
UMESLTD.NS,Usha Martin Education & Solutions Limited,Consumer Defensive,Education & Training Services,240.33334,1.3334566,11.903,,
UNICHEMLAB.NS,Unichem Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,,2.1307254,10.477,,
UNIDT.NS,United Drilling Tools Limited,Energy,Oil & Gas Equipment & Services,40.428574,2.1586404,12.946,,
UNIECOM.NS,,Technology,Software - Application,145.86487,21.20351,7.745,0.21326,0.084309995
UNIENTER.NS,Uniphos Enterprises Limited,Basic Materials,Chemicals,371.13953,0.53476524,,,
UNIINFO.NS,Uniinfo Telecom Services Limited,Communication Services,Telecom Services,,1.1348202,4.322,,
UNIONBANK.NS,Union Bank of India,Financial Services,Banks - Regional,5.8801775,0.84629685,,0.15493,0.01117
UNIPARTS.NS,Uniparts India Limited,Industrials,Farm & Heavy Construction Machinery,18.444998,2.090141,13.388,0.114630006,0.06192
UNITDSPR.NS,,Consumer Defensive,Beverages - Wineries & Distilleries,77.523834,14.381924,6.787,0.19635999,0.09612001
UNITECH.NS,Unitech Limited,Real Estate,Real Estate - Diversified,,,,,
UNITEDPOLY.NS,United Polyfab Gujarat Limited,Consumer Cyclical,Textile Manufacturing,35.61947,4.640438,157.592,,
UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited,Consumer Defensive,Farm Products,14.901401,1.2161047,,0.0849,0.035
UNIVAFOODS.NS,Univa Foods Limited,Financial Services,Shell Companies,,,,,-8.107739
UNIVASTU.NS,Univastu India Limited,Industrials,Engineering & Construction,28.50484,5.147911,62.209,,
UNIVCABLES.NS,Universal Cables Limited,Industrials,Electrical Equipment & Parts,27.18806,1.4397708,45.412,0.05525,0.02967
UNIVPHOTO.NS,Universus Photo Imagings Limited,Healthcare,Medical Devices,3.4402657,0.33508387,,,
UNOMINDA.NS,Uno Minda Limited,Consumer Cyclical,Auto Parts,63.543476,11.028999,37.552,,
UPL.NS,UPL Limited,Basic Materials,Agricultural Inputs,5.7969856,1.5919353,105.064,,
URAVI.NS,Uravi Defence and Technology Limited,Consumer Cyclical,Auto Parts,275.97403,18.322124,96.303,,
URJA.NS,Urja Global Limited,Technology,Solar,573.3334,5.2631583,3.315,0.00691,0.0033399998
USHAMART.NS,Usha Martin Limited,Basic Materials,Steel,26.597715,4.426901,17.803,0.18027,0.10158
USK.NS,Udayshivakumar Infra Limited,Industrials,Engineering & Construction,14.341538,1.4750466,21.767,,
UTIAMC.NS,UTI Asset Management Company Limited,Financial Services,Asset Management,18.6783,4.2948513,2.942,0.19487,0.14231
UTKARSHBNK.NS,Utkarsh Small Finance Bank Limited,Financial Services,Banks - Regional,8.325416,1.226382,,0.15983,0.02021
UTTAMSUGAR.NS,Uttam Sugar Mills Limited,Consumer Defensive,Confectioners,13.059553,1.4418546,112.015,,
UYFINCORP.NS,U. Y. Fincorp Limited,Financial Services,Credit Services,25.904255,1.4566883,0.457,,
V2RETAIL.NS,V2 Retail Limited,Consumer Cyclical,Apparel Retail,131.78305,18.97532,224.748,0.15543,0.05461
VADILALIND.NS,Vadilal Industries Limited,Consumer Defensive,Packaged Foods,19.365732,5.4691334,41.146,,
VAIBHAVGBL.NS,Vaibhav Global Limited,Consumer Cyclical,Luxury Goods,37.859077,3.6774771,17.341,,
VAISHALI.NS,Vaishali Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,300.0,4.5033774,31.494,,
VAKRANGEE.NS,Vakrangee Limited,Technology,Information Technology Services,528.3334,15.608076,4.692,0.03872,0.018550001
VALIANTLAB.NS,Valiant Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,,2.0858862,32.385,,
VALIANTORG.NS,Valiant Organics Limited,Basic Materials,Chemicals,,1.214855,35.241,,
VARDHACRLC.NS,Vardhman Acrylics Limited,Consumer Cyclical,Textile Manufacturing,25.538462,1.873523,,0.06925,0.0162
VARDMNPOLY.NS,Vardhman Polytex Limited,Consumer Cyclical,Textile Manufacturing,91.21429,,,,
VARROC.NS,Varroc Engineering Limited,Consumer Cyclical,Auto Parts,17.07766,6.0148797,91.058,,
VASCONEQ.NS,Vascon Engineers Limited,Industrials,Engineering & Construction,22.19087,1.1944699,23.262,0.055630002,0.02945
VASWANI.NS,Vaswani Industries Limited,Basic Materials,Steel,13.664722,1.155857,27.027,,
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,79.91709,23.729359,77.304,,
VCL.NS,Vaxtex Cotfab Limited,Consumer Cyclical,Textile Manufacturing,,0.9579668,61.292,,
VEDL.NS,Vedanta Limited,Basic Materials,Other Industrial Metals & Mining,15.863225,4.878703,168.974,0.35532,0.08351
VEEDOL.NS,Veedol Corporation Limited,Basic Materials,Specialty Chemicals,19.314041,3.4609349,0.151,,
VENKEYS.NS,Venky's (India) Limited,Consumer Defensive,Farm Products,23.34372,1.7541411,11.034,0.077870004,0.03917
VENUSPIPES.NS,Venus Pipes and Tubes Limited,Basic Materials,Steel,32.001842,7.809931,36.77,,
VENUSREM.NS,Venus Remedies Limited,Healthcare,Drug Manufacturers - Specialty & Generic,18.757557,0.8378206,8.278,0.045819998,0.022449998
VERANDA.NS,Veranda Learning Solutions Limited,Consumer Defensive,Education & Training Services,,4.3272157,154.714,,
VERTOZ.NS,Vertoz Limited,Technology,Software - Infrastructure,,7.7653933,10.791,,
VESUVIUS.NS,Vesuvius India Limited,Industrials,Specialty Industrial Machinery,37.09057,7.4494696,,,
VETO.NS,Veto Switchgears and Cables Limited,Industrials,Electrical Equipment & Parts,14.103923,1.0323923,9.125,,
VGUARD.NS,V-Guard Industries Limited,Industrials,Electrical Equipment & Parts,62.21566,9.5361,13.236,0.16426,0.08359
VHL.NS,Vardhman Holdings Limited,Financial Services,Credit Services,7.124953,0.4358149,,,
VHLTD.NS,Viceroy Hotels Limited,Consumer Cyclical,Lodging,13.822506,11.263944,268.387,,
VIDHIING.NS,Vidhi Specialty Food Ingredients Limited,Basic Materials,Specialty Chemicals,71.88741,9.673481,7.274,,
VIJAYA.NS,Vijaya Diagnostic Centre Limited,Healthcare,Diagnostics & Research,81.7531,14.940521,40.058,0.20091,0.11476
VIJIFIN.NS,Viji Finance Limited,Financial Services,Credit Services,,1.8987341,65.324,-0.01763,-0.0097
VIKASECO.NS,Vikas Ecotech Limited,Basic Materials,Specialty Chemicals,29.454546,1.195131,5.126,,
VIKASLIFE.NS,Vikas Lifecare Limited,Consumer Defensive,Farm Products,,1.52513,11.28,-0.01587,-0.0053
VIMTALABS.NS,Vimta Labs Limited,Healthcare,Diagnostics & Research,44.69172,6.886711,6.002,,
VINATIORGA.NS,Vinati Organics Limited,Basic Materials,Specialty Chemicals,46.612362,6.98836,0.189,,
VINCOFE.NS,Vintage Coffee and Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,65.41041,5.1490197,34.561,0.09401,0.0477
VINDHYATEL.NS,Vindhya Telelinks Limited,Industrials,Engineering & Construction,9.819147,0.5483597,23.197,0.05846,0.022769999
VINEETLAB.NS,Vineet Laboratories Limited,Basic Materials,Chemicals,,1.4955132,129.902,0.0045,0.02066
VINNY.NS,Vinny Overseas Limited,Consumer Cyclical,Textile Manufacturing,49.5,1.4699332,50.104,,
VINYLINDIA.NS,Vinyl Chemicals (India) Limited,Basic Materials,Specialty Chemicals,25.710546,5.5043154,0.428,0.22618,0.08683
VIPCLOTHNG.NS,VIP Clothing Limited,Consumer Cyclical,Apparel Manufacturing,,2.9527678,58.213,,
VIPIND.NS,V.I.P. Industries Limited,Consumer Cyclical,Footwear & Accessories,,10.337971,128.409,-0.06707,-0.00022
VIPULLTD.NS,Vipul Limited,Real Estate,Real Estate - Diversified,1.1316377,0.7349021,26.048,1.09069,0.048189998
VIRINCHI.NS,Virinchi Limited,Technology,Software - Application,30.793478,0.5989049,66.66,0.019199999,0.03865
VISAKAIND.NS,Visaka Industries Limited,Industrials,Building Products & Equipment,,1.0315729,71.432,,
VISASTEEL.NS,VISA Steel Limited,Basic Materials,Steel,,,,,
VISHNU.NS,Vishnu Chemicals Limited,Basic Materials,Specialty Chemicals,24.461,3.6050055,44.993,,
VISHWARAJ.NS,Vishwaraj Sugar Industries Limited,Consumer Defensive,Confectioners,,1.1595671,117.847,-0.01569,0.03457
VIVIDHA.NS,Visagar Polytex Limited,Consumer Cyclical,Textile Manufacturing,,11.052631,232.501,,
VLEGOV.NS,VL E-Governance & IT Solutions Limited,Industrials,Integrated Freight & Logistics,,0.62139076,2.085,-0.06442,-0.00025
VLSFINANCE.NS,VLS Finance Limited,Financial Services,Capital Markets,3.862167,0.39717492,0.006,,
VMART.NS,V-Mart Retail Limited,Consumer Cyclical,Department Stores,,10.783133,227.302,-0.074889995,0.014780001
VMM.NS,,,,88.643486,,,,
VOLTAMP.NS,Voltamp Transformers Limited,Industrials,Electrical Equipment & Parts,29.58034,7.167931,0.198,0.26577,0.14714
VOLTAS.NS,Voltas Limited,Industrials,Specialty Industrial Machinery,101.52994,8.934387,13.799,0.0913,0.04449
VPRPL.NS,Vishnu Prakash R Punglia Limited,Industrials,Engineering & Construction,28.782993,4.8432465,74.05,0.1759,0.083170004
VRAJ.NS,,Basic Materials,Steel,13.594991,2.7463102,31.581,,
VRLLOG.NS,VRL Logistics Limited,Industrials,Trucking,52.809917,4.7276864,109.573,,
VSSL.NS,Vardhman Special Steels Limited,Basic Materials,Steel,18.179369,2.545625,18.748,0.15010999,0.088319995
VSTIND.NS,VST Industries Limited,Consumer Defensive,Tobacco,23.285515,4.9886813,,0.21683,0.099379994
VSTL.NS,Vibhor Steel Tubes Limited,Basic Materials,Steel,31.490595,2.3209183,79.619,,
VSTTILLERS.NS,V.S.T. Tillers Tractors Limited,Industrials,Farm & Heavy Construction Machinery,35.441036,4.32379,0.876,0.12877,0.069359995
VTL.NS,Vardhman Textiles Limited,Consumer Cyclical,Textile Manufacturing,18.774124,1.5853662,10.004,0.086899996,0.04798
WAAREEENER.NS,,Technology,Solar,64.86286,18.863901,11.274,,
WABAG.NS,VA Tech Wabag Limited,Industrials,Engineering & Construction,37.709385,4.9696074,21.698,0.14563,0.0563
WALCHANNAG.NS,Walchandnagar Industries Limited,Industrials,Engineering & Construction,,3.9519691,66.573,,
WANBURY.NS,Wanbury Limited,Healthcare,Drug Manufacturers - Specialty & Generic,17.393484,32.53252,416.889,,
WCIL.NS,,Industrials,Integrated Freight & Logistics,13.742575,2.193686,67.604,,
WEALTH.NS,Wealth First Portfolio Managers Limited,Financial Services,Capital Markets,31.395792,11.55125,4.083,0.44713002,0.35829
WEBELSOLAR.NS,Websol Energy System Limited,Technology,Solar,,39.97828,84.494,,
WEIZMANIND.NS,Weizmann Limited,Consumer Cyclical,Textile Manufacturing,29.403887,2.9659483,10.618,,
WEL.NS,Wonder Electricals Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",176.82022,3.0152128,56.172,0.15712,0.06436
WELCORP.NS,Welspun Corp Limited,Basic Materials,Steel,18.442072,3.3407924,36.774,0.19689,0.064050004
WELENT.NS,Welspun Enterprises Limited,Industrials,Engineering & Construction,23.118172,3.1965733,46.454,0.1505,0.052849997
WELINV.NS,Welspun Investments and Commercials Limited,Financial Services,Capital Markets,91.09596,0.4718116,,0.00674,0.00511
WELSPUNLIV.NS,Welspun Living Limited,Consumer Cyclical,Textile Manufacturing,21.810299,3.3803763,67.991,0.15576,0.06585
WENDT.NS,Wendt (India) Limited,Industrials,Tools & Accessories,78.33711,14.132538,0.2,0.19453,0.11363
WESTLIFE.NS,Westlife Foodworld Limited,Consumer Cyclical,Restaurants,587.8929,24.760084,247.649,0.03734,0.0363
WEWIN.NS,We Win Limited,Technology,Information Technology Services,47.43478,3.3522816,46.814,,
WHEELS.NS,Wheels India Limited,Consumer Cyclical,Auto Parts,17.595274,1.9124823,85.116,0.11338,0.04753
WHIRLPOOL.NS,Whirlpool of India Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",78.21504,6.209604,6.032,0.08163,0.031600002
WILLAMAGOR.NS,Williamson Magor & Co. Limited,Financial Services,Credit Services,,,,,
WINDLAS.NS,Windlas Biotech Limited,Healthcare,Drug Manufacturers - Specialty & Generic,35.022266,4.7256503,0.809,,
WINDMACHIN.NS,Windsor Machines Limited,Industrials,Specialty Industrial Machinery,,7.4450474,4.619,-0.18061,-0.00149
WINSOME.NS,Winsome Yarns Limited,Consumer Cyclical,Textile Manufacturing,,,,,-0.05568
WIPL.NS,The Western India Plywoods Limited,Basic Materials,Lumber & Wood Production,66.92915,4.818259,43.744,,
WIPRO.NS,Wipro Limited,Technology,Information Technology Services,27.491072,1.9660553,23.511,0.15557,0.076469995
WOCKPHARMA.NS,Wockhardt Limited,Healthcare,Drug Manufacturers - Specialty & Generic,,6.7043686,64.336,,
WONDERLA.NS,Wonderla Holidays Limited,Consumer Cyclical,Leisure,32.149937,3.791281,0.472,0.12564999,0.06783
WORTH.NS,Worth Peripherals Limited,Consumer Cyclical,Packaging & Containers,11.659722,1.1646781,5.941,,
WSI.NS,W.S. Industries (India) Limited,Industrials,Electrical Equipment & Parts,16.118948,3.1519446,41.965,0.96434,0.06724
WSTCSTPAPR.NS,West Coast Paper Mills Limited,Basic Materials,Paper & Paper Products,7.872984,1.1138867,7.252,,
XCHANGING.NS,Xchanging Solutions Limited,Technology,Information Technology Services,41.098858,3.6473763,31.923,0.069520004,0.04892
XELPMOC.NS,Xelpmoc Design and Tech Limited,Technology,Information Technology Services,,3.2913032,3.567,,
XPROINDIA.NS,Xpro India Limited,Basic Materials,Specialty Chemicals,70.27613,5.850959,17.424,0.10189,0.05231
XTGLOBAL.NS,XTGlobal Infotech Limited,Technology,Software - Application,53.870132,3.215504,17.875,0.06138,0.045029998
